path	sentence	translation	client_id
common_voice_lv_19396838.mp3	Man ienāca prātā lieliska doma.	I just had a great idea.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396839.mp3	Mamma sacels brēku.	Mum will raise a ruckus.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396840.mp3	Pēc desmit gadiem kad koki būs izauguši, varēsi sēdēt paēnā, krēslā.	In ten years, when the trees have grown, you’ll be able to sit in the shade in a chair.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396841.mp3	Paskaidrojums pieņemts.	Explanation accepted.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396842.mp3	Viņi tikko nopirka ēdamistabas galdu.	They just bought a dining room table.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396843.mp3	Piedodiet, es nevienu negribēju nobiedēt.	Forgive me, I didn’t want to frighten anybody.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396844.mp3	Tad jau viņš ir darbā.	Then he’s at work.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396845.mp3	Es sasveicināšos ar visiem.	I’ll greet everyone.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396846.mp3	Tedijs savā ziņā kļuva par slavenību.	In his own way, Teddy became a celebrity.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396847.mp3	Laipni lūgts atpakaļ.	Welcome back.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396848.mp3	Ķivere ar vēdekli uz baterijām.	A helmet with a battery-powered fan.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396849.mp3	Es tevi pazīstu.	I know you.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396850.mp3	Viņi tiekas sabiedriskā vietā.	They’re meeting in a public place.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396852.mp3	Tas gan ir ļoti laipni.	That’s very kind.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396853.mp3	Labāk sliktu izlabot nekā labu samaitāt.	Better correct a bad one than ruin a good one.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396854.mp3	Esmu mierīgs, dēliņ.	I’m calm, son.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396855.mp3	Trako jūra, es sodu.	The sea’s wild, I punish.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396856.mp3	Tā viņi dara, saproti?	They do that, you understand?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396857.mp3	Viesmīli, pārāk daudz piparu manā paprikā.	Waiter, there’s too much pepper in my paprika.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396858.mp3	Tu viņai vari teikt to, ko nevari teikt man?	You can tell her what you can’t tell me?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396864.mp3	Mēs bijām precējušies trīs gadus, tad mēs izšķīrāmiēs.	We were married for three years, then we got divorced.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396865.mp3	Kas runā – sēj, kas klausās – pļauj.	He who talks – sows, he who listens – mows.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396866.mp3	Es biju iedomīgs un lūdzu piedošanu.	I was conceited and ask you to forgive me.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396867.mp3	Es tevi vairs nepazīstu.	I don’t know you anymore.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396868.mp3	Jāsadomā kaut kas četratā.	The four of us need to think up something.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396869.mp3	Tad nu ir laiks, komandier.	It’s time, Commander.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396870.mp3	Es zinu, kas tevi nomāc.	I know what’s depressing you.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396871.mp3	Ne tā, kā Jūs sakāt.	Not the way you put it.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396872.mp3	Vinš ir zelta vērts.	He’s worth gold.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396873.mp3	Ne viss ir zelts, kas spīd.	Not everything that glitters is gold.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396879.mp3	Runa ir par tavu brāli.	We’re talking about your brother.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396880.mp3	Droši. Man tas vienalga nepatika.	Sure. I didn’t like it anyway.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396881.mp3	Esi man parādā par omāru.	You owe me for the lobster.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396882.mp3	Pārslēgt stabilizatorus.	Switch the stabilizers.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396883.mp3	Saki viņiem es gribu tās redzēt tagad.	Tell them I want to see them now.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396894.mp3	Viņš precas.	He’s getting married.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396895.mp3	Viņi piečakarēja arī mani.	They cheated me too.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396896.mp3	Tas tik būs darbiņš!	That will be a job!	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396897.mp3	Labi. Vai mans taksis ir klāt?	Good. Is my taxi here?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396898.mp3	Kas bija noticis?	What happened?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396899.mp3	Ielenēm būs gana labs.	It’ll be good enough for the prostitutes.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396900.mp3	Vai Kristaps uz kāzām nāks ar kādu kopā?	Will Kristaps be accompanied by anyone to the wedding?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396901.mp3	Foršs krekliņš.	It’s a nice shirt.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396902.mp3	Vai kādu tur manījāt?	Did you notice anyone there?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19396903.mp3	Esmu tik apņēmīgs kā vēl nekad!	I’m more enterprising than ever!	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397177.mp3	Atkal biji internetā?	You were on the Internet again?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397178.mp3	Aizliegts auglis ir salds.	Forbidden fruit is sweet.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397180.mp3	Mums ir lemts viens liktenis.	We’re destined to have a single fate.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397182.mp3	Viņi aizskrēja uz dūzeni.	They ran to the ace.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397185.mp3	Nu jā, hormoni niķojās.	Yeah, the hormones were playing up.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397203.mp3	Te būs atslēgas, nomas līgums un dāvana - atlaižu karte.	Here are the keys, a lease agreement and a gift - discount card.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397206.mp3	Jā. Tūlīt pat brauc šurp.	Yes. Drive here immediately.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397208.mp3	Nē, mēs tos iemidzinājām.	No, we put them to sleep.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397210.mp3	Es tikai gribu to apskatīt.	I only want to look at it.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397211.mp3	Saderam uz simtnieku, rādīs nirēju bildi.	I’ll bet you a hundred, he’ll show the divers’ photo.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397230.mp3	Jā. Tā patiešām esmu es.	Yes. It’s really me.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397232.mp3	Mēs samaksāsim, kad atbrauksi.	We’ll pay when you come.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397234.mp3	Man padomā kas labāks.	I have something better in mind.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397235.mp3	"Un es teicu, ""Tad viss ir cauri."" Un viņš aizgāja."	And I said, “Then it’s all over.” And he left.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397236.mp3	Labi, man ir cits jautājums.	Good, I have another question.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397255.mp3	Ej kniebies, ar ko vien gribi. Tu man neesi vajadzīgs.	Go fuck whoever you want. I don’t need you.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397258.mp3	Tu maz klausies, ko saku? Tev tas rūp?	Are you even listening to what I’m saying? Do you care?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397259.mp3	Aizvien jauneklīgs! Jūsu vecumā...	As youthful as ever! At your age...	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19397260.mp3	Šeit ir tik kolosāli.	It’s so wonderful here.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19398102.mp3	Pa kuru laiku paspēja, šerif?	When did she manage it, Sherriff?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19398103.mp3	Magnētiskā rezonanse viņu ietekmēja.	Magnetic resonance affected her.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19398104.mp3	Vai brauksit uz turieni?	Are you going to go there?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19398105.mp3	Strādāju par pārdevēju.	I worked as a shop assistant.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19398106.mp3	Tas ir jauks.	That’s nice.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19398117.mp3	Kādu dienu kārbiņā būs gredzens.	One day, there’ll be a ring in the box.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19398118.mp3	Centīšos turēties tālāk no tā visa.	I’ll try to keep a distance away from all that.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19398119.mp3	Agri dzēris, agri mirs.	He who drinks early, dies early.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19398121.mp3	Pirmo reizi, kad mēs satikāmies, mēs ienīdām viens otru.	The first time we met, we hated one another.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19420708.mp3	Valdi! Vai varam aprunāties?	Valdis! Can we talk?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19420709.mp3	Viņš cenšas.	He tries.	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
common_voice_lv_19420710.mp3	Tu saproti mani?	Do you understand me?	861eba97cfcab54709d73b55bf539dd28bd3489304153452e1b6d32e515c6df5df8ea4a4561a9cb1441f1604077e876c7fb050e346b77e75fc96be59ce3eed1e
